InvoiceId	InvoiceDate	CustomerId	TrackId	TrackName	ArtistId	ArtistName	AlbumId	AlbumTitle	GenreId	Genre	MediaTypeId	MediaType	Composer	UnitPrice	Quantity	Amount
29	2009-05-05 00:00:00	36	932	Paths Of Glory	82	Faith No More	74	Album Of The Year	4	Alternative & Punk	1	MPEG audio file	Bill Gould/Jon Hudson/Mike Bordin/Mike Patton/Roddy Bottum	0.99	1	0.99
30	2009-05-06 00:00:00	38	934	Pristina	82	Faith No More	74	Album Of The Year	4	Alternative & Punk	1	MPEG audio file	Bill Gould/Mike Patton	0.99	1	0.99
30	2009-05-06 00:00:00	38	936	Caffeine	82	Faith No More	75	Angel Dust	4	Alternative & Punk	1	MPEG audio file		0.99	1	0.99
30	2009-05-06 00:00:00	38	938	RV	82	Faith No More	75	Angel Dust	4	Alternative & Punk	1	MPEG audio file		0.99	1	0.99
30	2009-05-06 00:00:00	38	940	Everything's Ruined	82	Faith No More	75	Angel Dust	4	Alternative & Punk	1	MPEG audio file		0.99	1	0.99
31	2009-05-07 00:00:00	42	944	A Small Victory	82	Faith No More	75	Angel Dust	4	Alternative & Punk	1	MPEG audio file		0.99	1	0.99
31	2009-05-07 00:00:00	42	948	Easy	82	Faith No More	75	Angel Dust	4	Alternative & Punk	1	MPEG audio file		0.99	1	0.99
31	2009-05-07 00:00:00	42	952	The Gentle Art Of Making Enemies	82	Faith No More	76	King For A Day Fool For A Lifetime	1	Rock	1	MPEG audio file	Mike Bordin, Billy Gould, Mike Patton	0.99	1	0.99
31	2009-05-07 00:00:00	42	956	Ugly In The Morning	82	Faith No More	76	King For A Day Fool For A Lifetime	1	Rock	1	MPEG audio file	Mike Bordin, Billy Gould, Mike Patton	0.99	1	0.99
31	2009-05-07 00:00:00	42	960	What A Day	82	Faith No More	76	King For A Day Fool For A Lifetime	1	Rock	1	MPEG audio file	Mike Bordin, Billy Gould, Mike Patton	0.99	1	0.99
31	2009-05-07 00:00:00	42	964	From Out Of Nowhere	82	Faith No More	77	The Real Thing	4	Alternative & Punk	1	MPEG audio file	Faith No More	0.99	1	0.99
32	2009-05-10 00:00:00	48	970	Underwater Love	82	Faith No More	77	The Real Thing	4	Alternative & Punk	1	MPEG audio file	Faith No More	0.99	1	0.99
32	2009-05-10 00:00:00	48	976	Falamansa Song	83	Falamansa	78	Deixa Entrar	7	Latin	1	MPEG audio file		0.99	1	0.99
32	2009-05-10 00:00:00	48	982	Avisa	83	Falamansa	78	Deixa Entrar	7	Latin	1	MPEG audio file		0.99	1	0.99
32	2009-05-10 00:00:00	48	988	Desaforo	83	Falamansa	78	Deixa Entrar	7	Latin	1	MPEG audio file		0.99	1	0.99
32	2009-05-10 00:00:00	48	994	The Last Song	84	Foo Fighters	79	In Your Honor [Disc 1]	1	Rock	1	MPEG audio file	Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett	0.99	1	0.99
32	2009-05-10 00:00:00	48	1000	What If I Do?	84	Foo Fighters	80	In Your Honor [Disc 2]	1	Rock	1	MPEG audio file	Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett/FOO FIGHTERS	0.99	1	0.99
32	2009-05-10 00:00:00	48	1006	Virginia Moon	84	Foo Fighters	80	In Your Honor [Disc 2]	1	Rock	1	MPEG audio file	Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett/FOO FIGHTERS	0.99	1	0.99
32	2009-05-10 00:00:00	48	1012	Times Like These	84	Foo Fighters	81	One By One	4	Alternative & Punk	1	MPEG audio file	Foo Fighters	0.99	1	0.99
32	2009-05-10 00:00:00	48	1018	Burn Away	84	Foo Fighters	81	One By One	4	Alternative & Punk	1	MPEG audio file	Foo Fighters	0.99	1	0.99
33	2009-05-15 00:00:00	57	1027	See You	84	Foo Fighters	82	The Colour And The Shape	1	Rock	1	MPEG audio file	Dave, Taylor, Nate, Chris	0.99	1	0.99
33	2009-05-15 00:00:00	57	1036	I Get A Kick Out Of You	85	Frank Sinatra	83	My Way: The Best Of Frank Sinatra [Disc 1]	12	Easy Listening	1	MPEG audio file	cole porter	0.99	1	0.99
33	2009-05-15 00:00:00	57	1045	Fly Me To The Moon	85	Frank Sinatra	83	My Way: The Best Of Frank Sinatra [Disc 1]	12	Easy Listening	1	MPEG audio file	bart howard	0.99	1	0.99
33	2009-05-15 00:00:00	57	1054	Mack The Knife	85	Frank Sinatra	83	My Way: The Best Of Frank Sinatra [Disc 1]	12	Easy Listening	1	MPEG audio file	bert brecht/kurt weill/marc blitzstein	0.99	1	0.99
33	2009-05-15 00:00:00	57	1063	Funk Hum	86	Funk Como Le Gusta	84	Roda De Funk	7	Latin	1	MPEG audio file		0.99	1	0.99
33	2009-05-15 00:00:00	57	1072	Forty Days Instrumental	86	Funk Como Le Gusta	84	Roda De Funk	7	Latin	1	MPEG audio file		0.99	1	0.99
33	2009-05-15 00:00:00	57	1081	Pau-De-Arara	27	Gilberto Gil	85	As Canções de Eu Tu Eles	10	Soundtrack	1	MPEG audio file	"Guio De Morais E Seus ""Parentes""/Luiz Gonzaga"	0.99	1	0.99
33	2009-05-15 00:00:00	57	1090	Stir It Up (Live)	27	Gilberto Gil	86	Quanta Gente Veio Ver (Live)	7	Latin	1	MPEG audio file		0.99	1	0.99
33	2009-05-15 00:00:00	57	1099	A Novidade (Live)	27	Gilberto Gil	86	Quanta Gente Veio Ver (Live)	7	Latin	1	MPEG audio file		0.99	1	0.99
33	2009-05-15 00:00:00	57	1108	Realce	81	Eric Clapton	73	Unplugged	7	Latin	1	MPEG audio file	Gilberto Gil	0.99	1	0.99
33	2009-05-15 00:00:00	57	1117	Aquele Abraço	81	Eric Clapton	73	Unplugged	7	Latin	1	MPEG audio file	Gilberto Gil	0.99	1	0.99
33	2009-05-15 00:00:00	57	1126	Re-Align	87	Godsmack	88	Faceless	3	Metal	1	MPEG audio file	Sully Erna	0.99	1	0.99
33	2009-05-15 00:00:00	57	1135	Holiday	54	Green Day	89	American Idiot	4	Alternative & Punk	1	MPEG audio file	Billie Joe Armstrong, Mike Dirnt, Tré Cool	0.99	1	0.99
33	2009-05-15 00:00:00	57	1144	Homecoming / The Death Of St. Jimmy / East 12th St. / Nobody Likes You / Rock And Roll Girlfriend / We're Coming Home Again	54	Green Day	89	American Idiot	4	Alternative & Punk	1	MPEG audio file	Mike Dirnt/Tré Cool	0.99	1	0.99
34	2009-05-23 00:00:00	12	1158	Right Next Door to Hell	88	Guns N' Roses	91	Use Your Illusion I	1	Rock	2	Protected AAC audio file		0.99	1	0.99
35	2009-06-05 00:00:00	13	1159	Dust N' Bones	88	Guns N' Roses	91	Use Your Illusion I	1	Rock	2	Protected AAC audio file		0.99	1	0.99
35	2009-06-05 00:00:00	13	1160	Live and Let Die	88	Guns N' Roses	91	Use Your Illusion I	1	Rock	2	Protected AAC audio file		0.99	1	0.99
36	2009-06-05 00:00:00	15	1162	Perfect Crime	88	Guns N' Roses	91	Use Your Illusion I	1	Rock	2	Protected AAC audio file		0.99	1	0.99
36	2009-06-05 00:00:00	15	1164	Bad Obsession	88	Guns N' Roses	91	Use Your Illusion I	1	Rock	2	Protected AAC audio file		0.99	1	0.99
37	2009-06-06 00:00:00	17	1166	Double Talkin' Jive	88	Guns N' Roses	91	Use Your Illusion I	1	Rock	2	Protected AAC audio file		0.99	1	0.99
37	2009-06-06 00:00:00	17	1168	The Garden	88	Guns N' Roses	91	Use Your Illusion I	1	Rock	2	Protected AAC audio file		0.99	1	0.99
37	2009-06-06 00:00:00	17	1170	Don't Damn Me	88	Guns N' Roses	91	Use Your Illusion I	1	Rock	2	Protected AAC audio file		0.99	1	0.99
37	2009-06-06 00:00:00	17	1172	Dead Horse	88	Guns N' Roses	91	Use Your Illusion I	1	Rock	2	Protected AAC audio file		0.99	1	0.99
38	2009-06-07 00:00:00	21	1176	Yesterdays	88	Guns N' Roses	92	Use Your Illusion II	3	Metal	1	MPEG audio file	Billy/Del James/W. Axl Rose/West Arkeen	0.99	1	0.99
38	2009-06-07 00:00:00	21	1180	Breakdown	88	Guns N' Roses	92	Use Your Illusion II	3	Metal	1	MPEG audio file	W. Axl Rose	0.99	1	0.99
38	2009-06-07 00:00:00	21	1184	Estranged	88	Guns N' Roses	92	Use Your Illusion II	3	Metal	1	MPEG audio file	W. Axl Rose	0.99	1	0.99
38	2009-06-07 00:00:00	21	1188	Colibri	89	Incognito	93	Blue Moods	2	Jazz	1	MPEG audio file	Richard Bull	0.99	1	0.99
38	2009-06-07 00:00:00	21	1192	L'Arc En Ciel De Miles	89	Incognito	93	Blue Moods	2	Jazz	1	MPEG audio file	Kevin Robinson/Richard Bull	0.99	1	0.99
38	2009-06-07 00:00:00	21	1196	Millenium	89	Incognito	93	Blue Moods	2	Jazz	1	MPEG audio file	Maxton Gig Beesley Jnr.	0.99	1	0.99
39	2009-06-10 00:00:00	27	1202	These Colours Don't Run	90	Iron Maiden	94	A Matter of Life and Death	1	Rock	2	Protected AAC audio file		0.99	1	0.99
39	2009-06-10 00:00:00	27	1208	For the Greater Good of God	90	Iron Maiden	94	A Matter of Life and Death	1	Rock	2	Protected AAC audio file		0.99	1	0.99
39	2009-06-10 00:00:00	27	1214	Prowler	90	Iron Maiden	95	A Real Dead One	3	Metal	1	MPEG audio file	Steve Harris	0.99	1	0.99
39	2009-06-10 00:00:00	27	1220	Run To The Hilss	90	Iron Maiden	95	A Real Dead One	3	Metal	1	MPEG audio file	Steve Harris	0.99	1	0.99
39	2009-06-10 00:00:00	27	1226	Can I Play With Madness	90	Iron Maiden	96	A Real Live One	3	Metal	1	MPEG audio file	Adrian Smith/Bruce Dickinson/Steve Harris	0.99	1	0.99
39	2009-06-10 00:00:00	27	1232	Heaven Can Wait	90	Iron Maiden	96	A Real Live One	3	Metal	1	MPEG audio file	Steve Harris	0.99	1	0.99
39	2009-06-10 00:00:00	27	1238	Blood Brothers	90	Iron Maiden	97	Brave New World	1	Rock	1	MPEG audio file	Steve Harris	0.99	1	0.99
39	2009-06-10 00:00:00	27	1244	The Thin Line Between Love & Hate	90	Iron Maiden	97	Brave New World	1	Rock	1	MPEG audio file	David Murray/Steve Harris	0.99	1	0.99
39	2009-06-10 00:00:00	27	1250	Gates Of Tomorrow	90	Iron Maiden	98	Dance Of Death	13	Heavy Metal	1	MPEG audio file	Bruce Dickinson/Janick Gers/Steve Harris	0.99	1	0.99
40	2009-06-15 00:00:00	36	1259	Fear Is The Key	90	Iron Maiden	99	Fear Of The Dark	1	Rock	1	MPEG audio file	Bruce Dickinson/Janick Gers	0.99	1	0.99
40	2009-06-15 00:00:00	36	1268	01 - Prowler	90	Iron Maiden	100	Iron Maiden	6	Blues	1	MPEG audio file	Steve Harris	0.99	1	0.99
40	2009-06-15 00:00:00	36	1277	The Ides Of March	90	Iron Maiden	101	Killers	13	Heavy Metal	1	MPEG audio file	Steve Harris	0.99	1	0.99
40	2009-06-15 00:00:00	36	1286	Drifter	90	Iron Maiden	101	Killers	13	Heavy Metal	1	MPEG audio file	Steve Harris	0.99	1	0.99
40	2009-06-15 00:00:00	36	1295	The Number Of The Beast	90	Iron Maiden	102	Live After Death	3	Metal	1	MPEG audio file	Harris	0.99	1	0.99
40	2009-06-15 00:00:00	36	1304	Phantom Of The Opera	90	Iron Maiden	102	Live After Death	13	Heavy Metal	1	MPEG audio file	Steve Harris	0.99	1	0.99
40	2009-06-15 00:00:00	36	1313	Afraid To Shoot Strangers	90	Iron Maiden	103	Live At Donington 1992 (Disc 1)	1	Rock	1	MPEG audio file		0.99	1	0.99
40	2009-06-15 00:00:00	36	1322	The Trooper	90	Iron Maiden	104	Live At Donington 1992 (Disc 2)	1	Rock	1	MPEG audio file		0.99	1	0.99
40	2009-06-15 00:00:00	36	1331	Run Silent Run Deep	90	Iron Maiden	105	No Prayer For The Dying	3	Metal	1	MPEG audio file	Bruce Dickinson/Steve Harris	0.99	1	0.99
40	2009-06-15 00:00:00	36	1340	Still Life	90	Iron Maiden	106	Piece Of Mind	3	Metal	1	MPEG audio file	David Murray/Steve Harris	0.99	1	0.99
40	2009-06-15 00:00:00	36	1349	Back in the Village	90	Iron Maiden	107	Powerslave	3	Metal	1	MPEG audio file	Dickinson/Smith	0.99	1	0.99
40	2009-06-15 00:00:00	36	1358	Blood Brothers	90	Iron Maiden	108	Rock In Rio [CD1]	3	Metal	1	MPEG audio file	Steve Harris	0.99	1	0.99
40	2009-06-15 00:00:00	36	1367	The Number Of The Beast	90	Iron Maiden	109	Rock In Rio [CD2]	1	Rock	1	MPEG audio file	Steve Harris	0.99	1	0.99
40	2009-06-15 00:00:00	36	1376	The Prophecy	90	Iron Maiden	110	Seventh Son of a Seventh Son	3	Metal	1	MPEG audio file	Dave Murray; Steve Harris	0.99	1	0.99
41	2009-06-23 00:00:00	50	1390	Hallowed Be Thy Name	90	Iron Maiden	112	The Number of The Beast	3	Metal	1	MPEG audio file	Steve Harris	0.99	1	0.99
42	2009-07-06 00:00:00	51	1391	Invaders	90	Iron Maiden	112	The Number of The Beast	3	Metal	1	MPEG audio file	Steve Harris	0.99	1	0.99
42	2009-07-06 00:00:00	51	1392	Run to the Hills	90	Iron Maiden	112	The Number of The Beast	3	Metal	1	MPEG audio file	Steve Harris	0.99	1	0.99
43	2009-07-06 00:00:00	53	1394	The Prisoner	90	Iron Maiden	112	The Number of The Beast	3	Metal	1	MPEG audio file	Adrian Smith/Steve Harris	0.99	1	0.99
43	2009-07-06 00:00:00	53	1396	Lord Of The Flies	90	Iron Maiden	113	The X Factor	1	Rock	1	MPEG audio file	Janick Gers/Steve Harris	0.99	1	0.99
44	2009-07-07 00:00:00	55	1398	Fortunes Of War	90	Iron Maiden	113	The X Factor	1	Rock	1	MPEG audio file	Steve Harris	0.99	1	0.99
44	2009-07-07 00:00:00	55	1400	The Aftermath	90	Iron Maiden	113	The X Factor	1	Rock	1	MPEG audio file	Blaze Bayley/Janick Gers/Steve Harris	0.99	1	0.99
44	2009-07-07 00:00:00	55	1402	Blood On The World's Hands	90	Iron Maiden	113	The X Factor	1	Rock	1	MPEG audio file	Steve Harris	0.99	1	0.99
44	2009-07-07 00:00:00	55	1404	2 A.M.	90	Iron Maiden	113	The X Factor	1	Rock	1	MPEG audio file	Blaze Bayley/Janick Gers/Steve Harris	0.99	1	0.99
45	2009-07-08 00:00:00	59	1408	Lightning Strikes Twice	90	Iron Maiden	114	Virtual XI	1	Rock	1	MPEG audio file	David Murray/Steve Harris	0.99	1	0.99
45	2009-07-08 00:00:00	59	1412	Don't Look To The Eyes Of A Stranger	90	Iron Maiden	114	Virtual XI	1	Rock	1	MPEG audio file	Steve Harris	0.99	1	0.99
45	2009-07-08 00:00:00	59	1416	Night Train	91	James Brown	115	Sex Machine	14	R&B/Soul	1	MPEG audio file	Jimmy Forrest/Lewis C. Simpkins/Oscar Washington	0.99	1	0.99
45	2009-07-08 00:00:00	59	1420	It's A Man's Man's Man's World	91	James Brown	115	Sex Machine	14	R&B/Soul	1	MPEG audio file	Betty Newsome/James Brown	0.99	1	0.99
45	2009-07-08 00:00:00	59	1424	Hey America	91	James Brown	115	Sex Machine	14	R&B/Soul	1	MPEG audio file	Addie William Jones/Nat Jones	0.99	1	0.99
45	2009-07-08 00:00:00	59	1428	Get Up Offa That Thing	91	James Brown	115	Sex Machine	14	R&B/Soul	1	MPEG audio file	Deanna Brown/Deidra Jenkins/Yamma Brown	0.99	1	0.99
46	2009-07-11 00:00:00	6	1434	When You Gonna Learn (Digeridoo)	92	Jamiroquai	116	Emergency On Planet Earth	1	Rock	1	MPEG audio file	Jay Kay/Kay, Jay	0.99	1	0.99
46	2009-07-11 00:00:00	6	1440	Whatever It Is, I Just Can't Stop	92	Jamiroquai	116	Emergency On Planet Earth	1	Rock	1	MPEG audio file	Jay Kay/Kay, Jay	0.99	1	0.99
46	2009-07-11 00:00:00	6	1446	Black Capricorn Day	92	Jamiroquai	117	Synkronized	14	R&B/Soul	1	MPEG audio file	Jay Kay	0.99	1	0.99
46	2009-07-11 00:00:00	6	1452	Were Do We Go From Here	92	Jamiroquai	117	Synkronized	14	R&B/Soul	1	MPEG audio file	Jay Kay	0.99	1	0.99
46	2009-07-11 00:00:00	6	1458	Light Years	92	Jamiroquai	118	The Return Of The Space Cowboy	15	Electronica/Dance	1	MPEG audio file	Toby Smith	0.99	1	0.99
46	2009-07-11 00:00:00	6	1464	Morning Glory	92	Jamiroquai	118	The Return Of The Space Cowboy	15	Electronica/Dance	1	MPEG audio file	J. Kay/Jay Kay	0.99	1	0.99
46	2009-07-11 00:00:00	6	1470	Get What You Need	93	JET	119	Get Born	4	Alternative & Punk	1	MPEG audio file	C. Cester/C. Muncey/N. Cester	0.99	1	0.99
46	2009-07-11 00:00:00	6	1476	Take It Or Leave It	93	JET	119	Get Born	4	Alternative & Punk	1	MPEG audio file	C. Muncey/N. Cester	0.99	1	0.99
46	2009-07-11 00:00:00	6	1482	Can You See Me	94	Jimi Hendrix	120	Are You Experienced?	1	Rock	1	MPEG audio file	Jimi Hendrix	0.99	1	0.99
47	2009-07-16 00:00:00	15	1491	Stone Free	94	Jimi Hendrix	120	Are You Experienced?	1	Rock	1	MPEG audio file	Jimi Hendrix	0.99	1	0.99
47	2009-07-16 00:00:00	15	1500	Satch Boogie	95	Joe Satriani	121	Surfing with the Alien (Remastered)	1	Rock	2	Protected AAC audio file		0.99	1	0.99
47	2009-07-16 00:00:00	15	1509	Salve Simpatia	46	Jorge Ben	122	Jorge Ben Jor 25 Anos	7	Latin	1	MPEG audio file		0.99	1	0.99
47	2009-07-16 00:00:00	15	1518	Filho Maravilha	46	Jorge Ben	122	Jorge Ben Jor 25 Anos	7	Latin	1	MPEG audio file		0.99	1	0.99
47	2009-07-16 00:00:00	15	1527	Dance Enquanto é Tempo	96	Jota Quest	123	Jota Quest-1995	7	Latin	1	MPEG audio file		0.99	1	0.99
47	2009-07-16 00:00:00	15	1536	Voce Inteira	97	João Suplicy	124	Cafezinho	16	World	1	MPEG audio file	João Suplicy	0.99	1	0.99
47	2009-07-16 00:00:00	15	1545	Enquanto O Dia Não Vem	97	João Suplicy	124	Cafezinho	16	World	1	MPEG audio file	João Suplicy	0.99	1	0.99
47	2009-07-16 00:00:00	15	1554	Turbo Lover	98	Judas Priest	125	Living After Midnight	3	Metal	1	MPEG audio file		0.99	1	0.99
47	2009-07-16 00:00:00	15	1563	Plaster Caster	52	Kiss	126	Unplugged [Live]	1	Rock	1	MPEG audio file	Gene Simmons	0.99	1	0.99
47	2009-07-16 00:00:00	15	1572	Every Time I Look At You	52	Kiss	126	Unplugged [Live]	1	Rock	1	MPEG audio file	Paul Stanley, Vincent Cusano	0.99	1	0.99
47	2009-07-16 00:00:00	15	1581	Dazed And Confused	22	Led Zeppelin	127	BBC Sessions [Disc 2] [Live]	1	Rock	1	MPEG audio file	Jimmy Page/Led Zeppelin	0.99	1	0.99
47	2009-07-16 00:00:00	15	1590	Walter's Walk	22	Led Zeppelin	128	Coda	1	Rock	1	MPEG audio file	Jimmy Page, Robert Plant	0.99	1	0.99
47	2009-07-16 00:00:00	15	1599	Dancing Days	22	Led Zeppelin	129	Houses Of The Holy	1	Rock	1	MPEG audio file	Jimmy Page/Jimmy Page & Robert Plant/Robert Plant	0.99	1	0.99
47	2009-07-16 00:00:00	15	1608	All My Love	22	Led Zeppelin	130	In Through The Out Door	1	Rock	1	MPEG audio file	Robert Plant & John Paul Jones	0.99	1	0.99
48	2009-07-24 00:00:00	29	1622	Your Time Is Gonna Come	22	Led Zeppelin	132	Led Zeppelin I	1	Rock	1	MPEG audio file	Jimmy Page/John Paul Jones	0.99	1	0.99
49	2009-08-06 00:00:00	30	1623	Black Mountain Side	22	Led Zeppelin	132	Led Zeppelin I	1	Rock	1	MPEG audio file	Jimmy Page	0.99	1	0.99
49	2009-08-06 00:00:00	30	1624	Communication Breakdown	22	Led Zeppelin	132	Led Zeppelin I	1	Rock	1	MPEG audio file	Jimmy Page/John Bonham/John Paul Jones	0.99	1	0.99
50	2009-08-06 00:00:00	32	1626	How Many More Times	22	Led Zeppelin	132	Led Zeppelin I	1	Rock	1	MPEG audio file	Jimmy Page/John Bonham/John Paul Jones	0.99	1	0.99
50	2009-08-06 00:00:00	32	1628	What Is And What Should Never Be	22	Led Zeppelin	133	Led Zeppelin II	1	Rock	1	MPEG audio file	Jimmy Page, Robert Plant	0.99	1	0.99
51	2009-08-07 00:00:00	34	1630	Thank You	22	Led Zeppelin	133	Led Zeppelin II	1	Rock	1	MPEG audio file	Jimmy Page, Robert Plant	0.99	1	0.99
51	2009-08-07 00:00:00	34	1632	Living Loving Maid (She's Just A Woman)	22	Led Zeppelin	133	Led Zeppelin II	1	Rock	1	MPEG audio file	Jimmy Page, Robert Plant	0.99	1	0.99
51	2009-08-07 00:00:00	34	1634	Moby Dick	22	Led Zeppelin	133	Led Zeppelin II	1	Rock	1	MPEG audio file	John Bonham, John Paul Jones, Jimmy Page	0.99	1	0.99
51	2009-08-07 00:00:00	34	1636	Immigrant Song	22	Led Zeppelin	134	Led Zeppelin III	1	Rock	1	MPEG audio file	Jimmy Page, Robert Plant	0.99	1	0.99
52	2009-08-08 00:00:00	38	1640	Out On The Tiles	22	Led Zeppelin	134	Led Zeppelin III	1	Rock	1	MPEG audio file	Jimmy Page, Robert Plant, John Bonham	0.99	1	0.99
52	2009-08-08 00:00:00	38	1644	Bron-Y-Aur Stomp	22	Led Zeppelin	134	Led Zeppelin III	1	Rock	1	MPEG audio file	Jimmy Page, Robert Plant, John Paul Jones	0.99	1	0.99
52	2009-08-08 00:00:00	38	1648	Down By The Seaside	22	Led Zeppelin	135	Physical Graffiti [Disc 2]	1	Rock	1	MPEG audio file	Robert Plant	0.99	1	0.99
52	2009-08-08 00:00:00	38	1652	Boogie With Stu	22	Led Zeppelin	135	Physical Graffiti [Disc 2]	1	Rock	1	MPEG audio file	Ian Stewart/John Bonham/John Paul Jones/Mrs. Valens/Robert Plant	0.99	1	0.99
52	2009-08-08 00:00:00	38	1656	For Your Life	22	Led Zeppelin	136	Presence	1	Rock	1	MPEG audio file	Jimmy Page/Robert Plant	0.99	1	0.99
52	2009-08-08 00:00:00	38	1660	Hots On For Nowhere	22	Led Zeppelin	136	Presence	1	Rock	1	MPEG audio file	Jimmy Page/Robert Plant	0.99	1	0.99
53	2009-08-11 00:00:00	44	1666	Dazed And Confused	22	Led Zeppelin	137	The Song Remains The Same (Disc 1)	1	Rock	1	MPEG audio file	Jimmy Page	0.99	1	0.99
53	2009-08-11 00:00:00	44	1672	L'Avventura	99	Legião Urbana	139	A TempestadeTempestade Ou O Livro Dos Dias	7	Latin	1	MPEG audio file	Renato Russo	0.99	1	0.99
53	2009-08-11 00:00:00	44	1678	Soul Parsifal	99	Legião Urbana	139	A TempestadeTempestade Ou O Livro Dos Dias	7	Latin	1	MPEG audio file	Renato Russo - Marisa Monte	0.99	1	0.99
53	2009-08-11 00:00:00	44	1684	Quando Você Voltar	99	Legião Urbana	139	A TempestadeTempestade Ou O Livro Dos Dias	7	Latin	1	MPEG audio file	Renato Russo	0.99	1	0.99
53	2009-08-11 00:00:00	44	1690	Tempo Perdido	99	Legião Urbana	140	Mais Do Mesmo	7	Latin	1	MPEG audio file	Renato Russo	0.99	1	0.99
53	2009-08-11 00:00:00	44	1696	Meninos E Meninas	99	Legião Urbana	140	Mais Do Mesmo	7	Latin	1	MPEG audio file	Dado Villa-Lobos/Marcelo Bonfá	0.99	1	0.99
53	2009-08-11 00:00:00	44	1702	Are You Gonna Go My Way	100	Lenny Kravitz	141	Greatest Hits	1	Rock	1	MPEG audio file	Craig Ross/Lenny Kravitz	0.99	1	0.99
53	2009-08-11 00:00:00	44	1708	Mr. Cab Driver	100	Lenny Kravitz	141	Greatest Hits	1	Rock	1	MPEG audio file	Lenny Kravitz	0.99	1	0.99
53	2009-08-11 00:00:00	44	1714	Believe	100	Lenny Kravitz	141	Greatest Hits	1	Rock	1	MPEG audio file	Henry Hirsch/Lenny Kravitz	0.99	1	0.99
54	2009-08-16 00:00:00	53	1723	Condição	101	Lulu Santos	142	Lulu Santos - RCA 100 Anos De Música - Álbum 01	7	Latin	1	MPEG audio file		0.99	1	0.99
54	2009-08-16 00:00:00	53	1732	Aquilo	101	Lulu Santos	143	Lulu Santos - RCA 100 Anos De Música - Álbum 02	7	Latin	1	MPEG audio file		0.99	1	0.99
54	2009-08-16 00:00:00	53	1741	Assaltaram A Gramática	101	Lulu Santos	143	Lulu Santos - RCA 100 Anos De Música - Álbum 02	7	Latin	1	MPEG audio file		0.99	1	0.99
54	2009-08-16 00:00:00	53	1750	Waterhole (Expresso Bongo)	102	Marillion	144	Misplaced Childhood	1	Rock	1	MPEG audio file	Kelly, Mosley, Rothery, Trewaves	0.99	1	0.99
54	2009-08-16 00:00:00	53	1759	Tempos Modernos	103	Marisa Monte	145	Barulhinho Bom	7	Latin	1	MPEG audio file	Lulu Santos	0.99	1	0.99
54	2009-08-16 00:00:00	53	1768	Dança Da Solidão	103	Marisa Monte	145	Barulhinho Bom	7	Latin	1	MPEG audio file	Caetano Veloso e Gilberto Gil	0.99	1	0.99
54	2009-08-16 00:00:00	53	1777	When I Had Your Love	104	Marvin Gaye	146	Seek And Shall Find: More Of The Best (1963-1981)	14	R&B/Soul	1	MPEG audio file	"Robert Rogers/Warren ""Pete"" Moore/William ""Mickey"" Stevenson"	0.99	1	0.99
54	2009-08-16 00:00:00	53	1786	Save The Children	104	Marvin Gaye	146	Seek And Shall Find: More Of The Best (1963-1981)	14	R&B/Soul	1	MPEG audio file	Al Cleveland/Marvin Gaye/Renaldo Benson	0.99	1	0.99
54	2009-08-16 00:00:00	53	1795	Down by the Sea	105	Men At Work	147	The Best Of Men At Work	1	Rock	1	MPEG audio file		0.99	1	0.99
54	2009-08-16 00:00:00	53	1804	The Unforgiven	50	Metallica	148	Black Album	3	Metal	1	MPEG audio file	James Hetfield, Lars Ulrich and Kirk Hammett	0.99	1	0.99
54	2009-08-16 00:00:00	53	1813	Helpless	50	Metallica	149	Garage Inc. (Disc 2)	3	Metal	1	MPEG audio file	Harris/Tatler	0.99	1	0.99
54	2009-08-16 00:00:00	53	1822	Stone Cold Crazy	50	Metallica	149	Garage Inc. (Disc 2)	3	Metal	1	MPEG audio file	Deacon/May/Mercury/Taylor	0.99	1	0.99
54	2009-08-16 00:00:00	53	1831	Motorbreath	50	Metallica	150	Kill 'Em All	3	Metal	1	MPEG audio file	James Hetfield	0.99	1	0.99
54	2009-08-16 00:00:00	53	1840	2 X 4	50	Metallica	151	Load	3	Metal	1	MPEG audio file	James Hetfield, Lars Ulrich, Kirk Hammett	0.99	1	0.99
55	2009-08-24 00:00:00	8	1854	Master Of Puppets	50	Metallica	152	Master Of Puppets	3	Metal	1	MPEG audio file	K.Hammett	0.99	1	0.99
56	2009-09-06 00:00:00	9	1855	The Thing That Should Not Be	50	Metallica	152	Master Of Puppets	3	Metal	1	MPEG audio file	K.Hammett	0.99	1	0.99
56	2009-09-06 00:00:00	9	1856	Welcome Home (Sanitarium)	50	Metallica	152	Master Of Puppets	3	Metal	1	MPEG audio file	K.Hammett	0.99	1	0.99
57	2009-09-06 00:00:00	11	1858	Leper Messiah	50	Metallica	152	Master Of Puppets	3	Metal	1	MPEG audio file	C.Burton	0.99	1	0.99
